-93.261361,39.293181,6.60,24538762,1,63,180,20.70,1,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261378,39.293176,7.30,24538763,1,63,180,20.70,1,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261394,39.293176,8.60,24538764,1,48,180,20.70,1,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261408,39.293176,5.20,24538765,1,48,180,20.70,1,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261419,39.293176,4.70,24538766,1,42,180,20.70,1,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261433,39.293176,4.00,24538767,1,7,180,20.70,1,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261430,39.293176,2.90,24538768,1,29,180,20.70,1,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261428,39.293176,2.10,24538769,1,38,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261416,39.293176,1.90,24538770,1,37,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261403,39.293176,2.10,24538771,1,37,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261391,39.293176,1.80,24538772,1,38,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261380,39.293176,1.80,24538773,1,38,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261366,39.293173,1.80,24538774,1,38,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261355,39.293173,1.40,24538775,1,38,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261347,39.293170,1.60,24538776,1,37,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261336,39.293168,1.60,24538777,1,35,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261333,39.293165,1.30,24538778,1,33,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261330,39.293162,1.10,24538779,1,32,180,20.70,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261328,39.293159,0.00,24538780,1,28,180,21.33,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261311,39.293159,0.00,24538781,1,14,180,21.33,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261311,39.293159,0.00,24538782,1,13,180,21.33,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261311,39.293159,0.00,24538783,1,15,180,21.33,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261314,39.293162,0.00,24538784,1,19,180,21.43,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261316,39.293162,0.00,24538785,1,19,180,21.43,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261322,39.293165,0.00,24538786,1,19,180,21.53,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261328,39.293165,0.00,24538787,1,17,180,21.53,0,2,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261327,39.293168,0.00,24538788,1,22,180,21.53,1,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261324,39.293171,0.00,24538789,1,1,180,21.53,1,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261324,39.293168,0.00,24538790,1,6,180,21.53,1,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261324,39.293168,0.00,24538791,1,16,180,21.53,1,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261327,39.293174,0.00,24538792,1,26,180,21.53,1,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261333,39.293174,0.00,24538793,1,26,180,21.53,1,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261333,39.293185,0.50,24538794,1,20,180,21.53,1,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261333,39.293193,1.90,24538795,1,22,180,21.53,1,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261333,39.293201,2.60,24538796,1,8,180,21.53,1,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261335,39.293204,2.20,24538797,1,1,180,21.53,1,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261335,39.293201,0.90,24538798,1,11,180,21.73,0,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261335,39.293199,1.40,24538799,1,17,180,21.73,0,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261338,39.293193,0.90,24538800,1,17,180,21.73,0,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261338,39.293190,0.40,24538801,1,17,180,21.73,0,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261338,39.293185,0.00,24538802,1,17,180,21.73,0,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261338,39.293176,0.00,24538803,1,17,180,21.83,0,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261338,39.293176,0.00,24538804,1,17,180,21.83,0,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261338,39.293174,0.00,24538805,1,17,180,21.83,0,3,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261338,39.293171,0.00,24538806,1,10,180,21.83,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261335,39.293168,0.00,24538807,1,11,180,21.93,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261335,39.293168,0.00,24538808,1,21,180,21.93,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261335,39.293171,0.00,24538809,1,1,180,21.93,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261333,39.293174,0.00,24538810,1,25,180,21.93,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261327,39.293182,0.00,24538811,1,25,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261321,39.293187,0.30,24538812,1,25,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261316,39.293190,1.30,24538813,1,27,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261308,39.293196,2.50,24538814,1,35,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261296,39.293201,4.00,24538815,1,41,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261288,39.293210,5.80,24538816,1,41,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
